FaceRectX,FaceRectY,FaceRectWidth,FaceRectHeight,FaceScore,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35,y_36,y_37,y_38,y_39,y_40,y_41,y_42,y_43,y_44,y_45,y_46,y_47,y_48,y_49,y_50,y_51,y_52,y_53,y_54,y_55,y_56,y_57,y_58,y_59,y_60,y_61,y_62,y_63,y_64,y_65,y_66,y_67,Pitch,Roll,Yaw,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,anger,disgust,fear,happiness,sadness,surprise,neutral,input,frame
484.54123263888886,146.14908027648926,229.02083333333331,286.0678997039795,0.9998177886009216,484.2428576725192,492.49474549069714,503.12255886854496,514.640740087323,529.9046199350823,551.2385720520344,575.3362349501496,600.2995895173884,627.1357038814963,652.2242705825413,674.1753622981197,693.8733722073314,710.1333120730251,719.5439773687488,724.1685088537051,728.1290139674859,730.1082434658435,507.1801624676556,525.4698044244132,546.2820376120756,567.3088573269529,587.6289482075033,630.8023047400288,649.7598658056787,668.8782925949963,688.263553510789,706.892262641717,612.2590209965739,614.3809057767187,616.019947851813,618.0242013618783,595.5975920403429,606.5136265832901,618.7319123323965,630.1372143879792,639.6260413555943,535.9662622019665,549.5190766539358,565.5367153367661,579.7524614872813,565.8131969052039,550.1324002442354,642.6802802988478,653.7957498721421,668.6583350104852,683.069710413606,672.0830234483967,657.7394563648172,576.9767809212867,595.3100512091676,610.1105571557518,619.8475576622076,630.601212354859,645.3279762424128,661.5075241686139,648.1139896995867,634.1686993027522,622.1311266128461,610.7068161297275,594.7289335014744,583.2021227839738,610.1096568642431,620.3206199276864,631.8529244695071,656.3471146242765,631.6022546678471,620.0248537059089,609.6193458319045,246.4857983434492,277.2415773247159,306.39586047903515,334.5314024077521,361.76155799628,385.1832349689731,404.9286738717566,421.6301248777833,424.6484544665422,417.6765151785125,398.10886338752596,375.50976639739247,349.39859130949196,320.3513405388544,290.12890243180783,259.68950430175073,228.33971707528008,263.75166051133147,255.97506522623343,254.98157308521598,258.8888280023742,265.1660491632499,260.8607835545651,252.670412245953,248.06090949084066,246.64752343628416,249.73707836008336,278.9420949870347,301.6381063119623,324.37144904274487,346.8315737618086,347.4723767042941,352.66400999504674,356.3429080171412,350.2716694612212,342.87962141736057,275.2049542426788,269.0432159289642,268.58770934790493,276.5222853316086,280.9019579873701,281.6333118405769,273.51979268893444,264.02891960425404,262.07912349987953,265.693425606225,273.49458452669097,275.7138951708962,366.83717644943476,369.539565102153,371.2860897066833,373.02346816793204,369.32314730016475,364.4748729141266,357.14654095567687,371.4713246845977,379.1968898100891,382.2818614316622,382.3592046567275,377.8957435071452,369.02695139380353,374.52812127418264,375.3347210824629,371.95915991528733,360.687326075869,371.7575764620219,375.0590272690952,374.6011267310697,-25.30129350817956,-8.905664089948997,5.949184842453166,0.23949179,0.44623673,0.20049764,0.31556222,0.53434014,1.0,0.4981961,0.448006,0.47044218,0.34997058,0.58162946,0.24338074,0.5814076,1.0,0.45063895,0.5965669,0.0004247068,0.08364763,0.22869478,0.107811674,0.0010209692,0.00037397217,0.003118556,0.9694196,0.0010687555,0.0022874812,0.022710769,/content/data/frame0.jpg,0
494.61512586805554,149.48231506347656,226.99018012152771,278.94379806518555,0.9997755885124207,485.465641055573,493.38837757053636,503.11885013187316,513.7527717324776,528.6580897390814,550.1107048486128,575.3268430114467,601.3568075580915,628.6229143273835,653.8951464563386,675.6689825705122,694.7136571937538,709.9884940774836,719.033638632674,723.9899590246121,727.8790874713759,729.2309490621549,508.6618527565291,526.0524786252456,545.7527533479929,566.0739722146518,586.0333086849008,629.4920864917458,648.0710106098715,667.1160443621866,686.3460295873609,705.0272057333618,610.5767382381993,612.972208964992,614.9507507890512,617.379141680916,596.0460267705961,606.578544286971,618.6952898804956,630.0381222964072,639.2547310325848,536.4717208463501,549.5471814532328,565.055901146088,579.1435969740901,565.7644328807064,550.6405399417357,641.5661057013299,652.5309547673689,667.3060236420749,681.6509556447884,670.7723773628531,656.6754040337853,578.9236703197937,597.5001802924808,612.0031390633474,621.1462859523765,631.100146773246,645.5772781782425,661.684117367226,648.722470749224,635.1299141555205,623.6933290998069,612.7318119535054,596.8812412858962,584.7224376875403,611.808151928045,621.5253466894694,632.2804643765769,656.9349346442441,632.7689796746306,621.9598529651898,611.9996076274579,248.21381287175643,277.92335405077023,306.5067662133231,334.59742335959334,361.76521854501107,384.9595099030046,403.75261461025036,418.86907557256086,421.75366014586314,414.7387320980875,395.0379286575376,372.21741085861026,345.9960005883602,317.6240057162229,288.49075696631394,258.90788859217434,228.49712794551112,264.9558915369389,258.07131736704093,256.48498439448827,259.35654056306805,264.5425639007482,260.06692779789967,252.09124967201586,247.7242401380974,246.60040555738397,249.50223830202242,278.6273268413165,300.9952123221186,323.2874911571386,345.3292375601529,347.0176230444288,352.25761550121183,355.79338089125406,349.9213811199336,342.4431765673262,274.911498124138,268.79687673623675,268.0851228157643,275.8314271975568,280.3246306975847,281.1822309251338,272.62577125672635,262.8945904130501,260.81401602888275,264.63539876625134,272.41011424808175,274.6973474624407,365.98805770752926,370.0351430917932,372.2488147009275,373.89444387384015,370.41524131287633,365.78006211911963,357.60225417969355,371.7084052517512,379.1019750527007,381.8203028165816,381.5826192247616,376.7138265686846,368.35998552839163,374.6976559983673,375.60962437732326,372.38510418432566,361.2920460390425,372.7056667856665,375.73883103732715,375.0637880888138,-25.27887041452781,-8.9688413971538,5.73222683724336,0.23848777,0.4040131,0.40042764,0.33809876,0.5106234,0.0,0.557328,0.117489375,0.46718884,0.29512545,0.5764482,0.41117504,0.52710754,1.0,0.5466598,0.60097396,0.00034673075,0.17311543,0.21688183,0.07635758,0.0008740562,0.00026402253,0.0017029459,0.9683972,0.0007260967,0.0023406052,0.025695115,/content/data/frame1.jpg,0
495.0557183159722,141.3089418411255,226.8025173611111,289.55565547943115,0.9997945427894592,484.1774117026618,492.9923288638791,503.7839777016378,515.3350285480525,530.8508766422173,552.4093836883758,577.2888409581801,602.6921012375343,629.4620666352763,654.6300851739677,676.4410962745491,695.7787191530592,711.5079903345621,720.7559513277954,725.184257750742,728.536853823728,729.6576926460135,505.7510737555316,523.7565213208325,545.0548820884802,566.7468173966645,587.6606955922707,632.369632596596,651.2549559307707,670.4198728291437,689.7329536059076,707.9422611231194,612.5842665133151,614.8595575174932,616.6549002804315,618.9038059364029,596.7777860868247,607.5610678282919,619.718645135649,631.0949758927327,640.4215337434573,536.1099694528864,549.604107550284,565.7899343114884,580.0620777448783,566.2468316166573,550.4954725435829,644.145761439849,655.6024287477123,670.8159844223926,685.0569687063501,674.5037406916323,659.8133356415187,578.6763913300765,597.1385239165438,611.9066559775044,621.0974349092006,631.0807269762757,645.4259478830933,661.2855925080502,648.710219573243,635.1684470167598,623.7755891734369,612.8897483704949,596.7596953476893,584.8704450194251,611.9628025073224,621.6655068997486,632.4544219337686,656.3248363856978,632.503444005358,621.7202658170627,611.8073899068968,245.47527253989054,275.6707665096057,304.447385272917,332.36244164580955,359.5403444090343,382.6808125520619,401.6371112302742,417.3166147573497,420.06580649752686,412.79297728432874,392.57701640154784,369.5255211438385,343.3663330647464,314.7254932204636,285.0249005700141,255.07479655181038,224.38542643923168,264.38241452738987,256.2141921025049,254.4626937525597,257.86912711962975,263.9108230271247,258.9059739641666,249.56353105686864,244.27063849088304,242.88122416189196,246.50010721648405,277.9116571500701,300.65147807091853,323.3750618544092,345.9465260283414,346.7243967452102,352.062749153671,355.68872560054,349.49529323022284,341.78913541378597,274.32362258539456,267.8994633927106,267.16293110207437,275.34039046989506,280.05237045201386,280.9307912988222,271.14179604823056,260.4368419260077,257.8068502420339,261.81585951653744,270.4365575261502,273.10633433877774,365.3515206005062,369.3545755676241,371.8474524966516,373.51546627939064,369.920866443615,364.86295673536245,356.75296225905106,371.62118881599474,379.35451898474486,382.1394572798706,381.97000286933195,376.9339014590868,367.7150181965302,374.6169406585261,375.50495052905467,372.23861424828243,360.46662753190645,372.2618930013312,375.3830891563329,374.6710368355399,-25.646599978170904,-9.049735238638759,5.293621346872051,0.27002627,0.42760605,0.26534107,0.32713655,0.35223284,0.0,0.49539098,0.03211732,0.46453488,0.24171537,0.71938074,0.4172004,0.6050041,1.0,0.60668504,0.5979827,0.00059900264,0.076102436,0.44495544,0.1013512,0.0012585016,0.00046505162,0.003451002,0.9564038,0.0011772098,0.0026049407,0.034639515,/content/data/frame2.jpg,0
497.3850368923611,148.67370414733887,224.85096571180554,279.8063106536865,0.9997921586036682,487.85455882252313,495.8129653889803,505.8566184415724,516.9751411779793,532.2829794017983,553.5061007136435,578.0624482968218,603.2917533312639,629.7247987359955,654.4083508978487,675.9263382669478,694.89609130802,710.3837891209755,719.8849464666771,725.17334273593,729.0588061912886,730.3938138415542,509.39123862026963,526.7135262570546,546.7541613305411,567.2472272265285,587.1175690715783,630.562615802872,649.0629567305365,668.1237903313238,687.4071518915647,705.716826044365,611.7030360163003,614.0286623316462,615.932948496765,618.2177676793358,596.9159240247881,607.5130500831069,619.6358105399415,630.969126092684,640.2453538821037,537.6001347930705,550.719377813908,565.8887239539589,580.0016676891396,566.7563708547742,551.9107699738382,642.6166905904158,653.5242230387988,668.0423361722289,682.4951658985419,671.3966864889983,657.5640091036859,580.2580381505659,598.350437836975,612.7688246621079,621.8629313587112,631.7329739772473,646.0698866299786,661.8996118579048,649.0833102636567,635.6791978323632,624.2923266703486,613.4349075424506,597.8124601341178,585.9736584822751,612.6449823189927,622.2978005044046,632.9681152260673,657.2166181224651,633.2739385688508,622.5442043389933,612.6705393119078,252.77852990767957,282.27875468843047,310.5625006290483,338.0064081587924,364.0965555697029,386.17039252472347,403.9063652218451,418.0562335082617,420.5227334908971,413.5232395080593,394.56621493017735,372.4113641088138,346.81104238435205,318.89606163672727,289.887013440641,260.43623153459373,230.13147181634582,263.0363603674199,255.5215137251787,253.90010564647903,256.99508350578657,262.54468345008263,257.82230352665806,249.67731790327178,245.14281289839823,244.1080548849436,247.70784839757016,276.81968493790976,299.2523804990064,321.53957931891887,343.51873331898184,345.80319226202835,350.74065519473857,354.05559931021594,348.1157699012735,340.767023699673,274.4557231331913,268.2036260966428,267.40055213054967,274.82920145996,278.9687938863719,279.94233119401054,271.02062912972235,261.39968213555335,259.3748758362651,263.0632882718578,270.2491661818824,272.5749526036834,365.56239020719283,368.7540523521483,370.4909472183312,371.99110467715957,368.45501352040503,363.83746329853784,356.12585582948066,370.14359626372425,377.9036359354865,380.7812692818284,380.7190278973603,375.9614445670935,367.7668759758553,373.270275201166,373.99507712396183,370.6634619238343,359.63566951427174,371.2009593073258,374.34731132545306,373.8325290452964,-24.63202385937721,-8.914057072401777,5.36234262294701,0.239837,0.39190224,0.3605146,0.3483048,0.58344275,0.0,0.44272092,0.00339241,0.47081158,0.33261535,0.49132317,0.27788976,0.54499936,1.0,0.44553548,0.59827346,0.001449787,0.14636546,0.38647953,0.06710649,0.0009660969,0.00026457413,0.0018713968,0.97251046,0.0008548625,0.0019237451,0.021608705,/content/data/frame3.jpg,0
495.36181640625,147.7097053527832,226.0500759548611,280.9009437561035,0.9997814297676086,487.23327987776923,495.61516437179785,506.0742190521238,517.507118663749,533.0975280980523,554.8144795209683,579.6313038126104,604.9345558142236,631.1266803429148,655.4206809890782,676.3843179179667,694.9180966937323,710.1322205756435,719.358062822349,724.3918929442784,728.1344760426264,729.4838882515763,508.5435320870316,526.0199702599625,546.2770358049306,566.9067201850786,586.8973911902187,628.530041808533,647.2322082936507,666.519442204652,686.1261526657554,704.8613095599837,610.8987576654345,613.505180809583,615.6851999022366,618.2836064975207,596.9888298440546,607.5797557486177,619.6009525110136,630.6987694213328,639.7299843275667,536.5414194077019,549.4268563941494,564.7930536052677,579.2971403020576,565.759389300632,550.7112119985316,641.0404590134616,651.8926761911571,666.514519762367,681.115407793563,670.140792581579,656.1304368917829,579.7853963477346,597.8886723853681,612.5377702135563,621.8950718066752,632.049949691185,646.5664931806964,662.483441362911,649.6273481599628,636.0834189911795,624.5314515281586,613.5191444723916,597.5511435316205,585.6710500841964,612.6172324961583,622.4309349013092,633.3373592189441,657.6323242619633,633.439906751283,622.5096939778705,612.495236293893,251.5698100365369,281.3729980423594,309.82832089252156,337.4470194244315,363.6788148196203,385.80806599001426,403.53406194099796,417.73486591822365,419.8751237321746,412.56135898500503,393.11638591326846,370.86126086158464,345.3139461348369,317.5498446853061,288.65673589158996,259.22000864519066,228.96533222382067,263.1551596948911,255.57017842361432,254.11458210251487,257.4592510398181,263.33925903635304,258.18179524666357,249.66588972707322,244.94655343815748,243.82042923873908,247.25263728231204,276.6851854756693,299.02888435108275,321.31639706384226,343.33317545092245,345.30406106706437,350.1409734059894,353.3934218939518,347.3760476202615,340.0502078207926,274.3794632803357,268.1570240793692,267.342761713212,274.72752013309304,278.9642561620594,280.0894762394255,270.56901075325703,260.765374240289,258.6454290351145,262.10259084733264,269.51451311198684,271.98184210127977,364.54211073841725,367.3697223197756,368.8666269728674,370.3848287231925,366.57606389061164,361.90534927651174,354.1906365365217,368.8716498731583,376.84815617630983,379.962896829897,380.05015465375044,375.47029426011227,366.74887175221966,372.02924591202736,372.6296633211999,369.169206486391,357.7914733886607,369.51648981250355,372.8316441876974,372.50640134806133,-24.705366008559285,-9.051237319451355,5.194844221245352,0.24246873,0.46235013,0.32226986,0.29615724,0.5137234,0.0,0.5844781,0.17511395,0.46462494,0.3093362,0.6335507,0.13271557,0.53985393,1.0,0.5370543,0.60097396,0.005266565,0.18786392,0.3940623,0.09917382,0.0011665552,0.0003205904,0.00343237,0.95875293,0.0009731422,0.002655443,0.032698937,/content/data/frame4.jpg,0
493.86349826388886,147.72570419311523,226.60970052083331,279.8199577331543,0.9997901320457458,486.81745586807483,495.0189437882269,505.1356184646639,516.0780324227201,531.2128132267238,552.6026679095157,577.3722445013004,602.7702095370043,629.3521495060685,654.0629241343461,675.4466244251098,694.2464207353879,709.528646762386,718.7033942407129,723.5588392866207,727.1444581321623,728.3804601942281,508.854817638639,526.1333983467019,546.121882953991,566.6346817335052,586.6814179115183,628.9918924117427,647.5727524800858,666.6477651961458,685.9550236523478,704.4293677064686,610.6649335377672,613.1963600681795,615.3006617847025,617.786115507022,596.36389772859,606.9489116312212,619.0081275852582,630.2422847432985,639.3522259732129,536.7692285139161,549.567682018368,564.7151919063713,578.9354900978535,565.6630183144009,550.8422616109513,641.004565150621,651.772689728585,666.1949620571443,680.5377776821218,669.6769269309351,655.8806613466159,578.6982107655325,597.1066878142407,611.8130128545345,621.0598517802925,631.159539334018,645.6192383718212,661.4861016200609,648.5403229783128,634.8968264162706,623.3300518887526,612.354399210174,596.4509998882847,584.6505986350963,611.7193860385757,621.4738071959559,632.3470067597648,656.6596372559633,632.5018572674759,621.5661530978015,611.5953174981466,249.7653559117623,279.4072495900391,307.83408615342864,335.608767311815,362.1874149313227,384.6821881295532,402.70346885899323,417.0529492402158,419.24669478754663,412.0692726830109,392.66570549692585,370.36979421476315,344.7577564078976,316.9715069939268,288.1670909742594,258.7790584617841,228.53904794265287,264.2964358899496,256.8859574668096,255.15609296413075,258.05252998108557,263.34223493277864,258.07946920602797,249.71214794035868,245.1030687112621,243.98370989062582,247.31762911293174,276.3045553794413,298.6627411032148,320.9862520816595,343.0219576703039,344.69339047371136,349.7027853845945,353.06424426033334,346.985326093529,339.44368406663,274.21212213274805,268.0982690349357,267.14427822773644,274.15406069771257,278.51640384576206,279.6916525517263,269.7843522935124,260.2475464353881,258.17510745742993,261.59890081762865,268.8973993272823,271.27473589273825,363.78517515894055,367.0395776348156,368.91355498236624,370.3911894833095,366.66589095658463,361.7559870465845,353.67149762138547,368.32161254782295,376.2504909225562,379.28941962745836,379.3186404806648,374.66213740795683,366.07983272124864,371.7435746011255,372.3797886297049,368.9350303080447,357.3780427649224,369.39245674642336,372.6881486881647,372.28962428470834,-25.349794978053733,-9.271239962246783,5.352056762189178,0.25151846,0.39330202,0.4182512,0.33215714,0.5679296,1.0,0.46206728,0.061773952,0.46821487,0.30451947,0.67314494,0.09090271,0.5468294,1.0,0.5455874,0.5979827,0.0049113305,0.21010442,0.38007542,0.08723787,0.0015256735,0.0004785838,0.0037007583,0.95979345,0.0012599599,0.0022562589,0.030985339,/content/data/frame5.jpg,0
494.75,141.06017875671387,222.6008572048611,284.07913398742676,0.9998114705085754,482.747380505118,491.32904209434264,501.93824773836667,513.4847653023783,529.0312152593874,550.8242558505616,575.8992495295365,601.670521903898,629.0217835746453,654.6848272054166,676.66801227843,695.785599315723,711.108261734064,719.8599673105073,723.928730055314,726.9643771579838,727.8209619967204,504.72488135941,521.8708267789266,542.628435370737,564.058021225974,584.9202722714574,630.3387139338511,649.3935154989402,668.7960551129926,688.1601106868009,706.2239990129142,610.4739594584096,613.1612995822711,615.368848976311,618.0335741388253,595.3258467484721,606.4612769412024,619.081136535246,630.6773491052908,640.1418018642472,534.5581147190894,547.8717639404465,563.7501895418679,578.0510133203611,564.4318284532018,548.934982067072,641.8657812087795,653.3100082344604,668.3342669489874,682.5530429162317,671.7631461693143,657.3160261449094,577.5572939687934,596.3088965642303,611.3772575012229,620.9156305022108,631.28878613751,646.086468541181,662.385109790061,649.1843321862094,635.1898568104402,623.3535152078696,612.1617101631557,595.90549482559,583.6391032168079,611.2995985773513,621.3583391974784,632.5403302023624,657.4644152398946,632.6257915926825,621.4381722461155,611.1709797944872,244.0827875453542,274.0972809377721,302.8155591130269,330.94058569218635,358.3443920979237,381.8040110760328,401.17334956983234,417.03421962174434,419.8772230150406,412.6512044131499,392.339555544294,368.86128379483114,342.22031071690867,313.1522422814634,283.1628935563115,253.047486232599,222.11376476170196,263.3552860519294,254.68046728028185,252.18258079487615,254.8014055102356,260.0449474286371,255.09855960028244,246.49150443698434,242.02289576506996,241.5320413816513,245.7840604933856,274.5742371778291,297.309537346752,319.9584516143563,342.4540596075989,343.9891542435206,349.2030711721249,352.6865473386692,346.37266551111554,338.6695179583219,272.39838530373675,266.08959336640544,265.1685975416216,272.7721925309645,277.4927456891543,278.551585087864,268.6964197577079,258.71918849736903,256.51556065547646,260.3761153958584,268.4245424079269,270.7778191180334,363.2153662434031,366.9179210382003,369.2349487895975,370.8243965446601,367.16247959594955,362.1006294874013,353.79659042344804,368.57017458438975,376.411125073263,379.2650803660796,379.17638826699556,374.26343522650865,365.49577929547627,371.96256101893084,372.7954133555529,369.4081472896187,357.53110688419235,369.626961771872,372.8462919388533,372.20340121376313,-26.197716138916356,-9.592731365447957,6.1924180800551625,0.21223404,0.40011328,0.33227947,0.32905364,0.49470618,0.0,0.4064883,0.029828386,0.47069514,0.35623246,0.671899,0.20010969,0.62612075,1.0,0.37426978,0.59966886,0.005667693,0.12505558,0.26778364,0.07836685,0.0017485394,0.0003602994,0.0039581624,0.94745594,0.001208859,0.0036852597,0.041582886,/content/data/frame6.jpg,0
493.7180447048611,139.49053287506104,223.18684895833337,285.5217161178589,0.9998250603675842,482.79914981567214,491.74341384334224,502.80310157163603,514.7460912717916,530.4331879331628,552.1778892484799,577.1915262072133,602.9625781797878,630.1492087518934,655.5997255823804,677.1491098897063,695.7533408103284,710.6235124451769,719.1709596647099,723.1879059428184,725.9989882131001,726.5267770832929,504.8948305254464,521.9649478461574,542.6353545622618,564.0411408413893,584.7580384785197,629.7070906103208,648.397033103772,667.5608296892786,686.6848031708976,704.5483039371022,610.2030209186714,613.1206453084314,615.5591875473692,618.4304129155739,595.7074111035181,606.9419784186667,619.5708649225018,631.0867671500392,640.424018841242,534.5215298888054,547.6003459892065,563.3845497577503,577.7726882476679,564.2315463332343,548.8277042620803,641.1521894013562,652.3994796876444,667.301611916126,681.5025307625098,670.8793808357182,656.5343023532607,577.6436716021238,596.4271575455023,611.6042019344892,621.2619172904135,631.7389674811983,646.4975731588474,662.7011040002774,649.6530129561836,635.8273911252593,623.9548576858283,612.6900452338294,596.2734199423908,583.7844759100384,611.5699336430412,621.7551111154853,633.0280311429935,657.7676136696131,633.1848933281024,621.9267384821894,611.5767137817544,245.86687393735414,275.780692774218,304.26362664418457,331.9796696437953,359.0765756995261,382.3545277808365,401.6229263858885,417.3237875457317,419.99275239039554,412.6770848293732,392.2300448818702,368.5502674712797,341.6941176061813,312.59984803627583,282.56942919343896,252.4996875882761,221.66662898105486,263.82716526811066,255.0409734352443,252.36318624141148,254.86152440249458,260.0298485134694,254.17464733779627,245.29096037777083,240.76015310477803,240.2670818123336,244.53313692183858,273.92963321709556,296.76446647371006,319.5471416752839,342.1432609517218,343.74972496255504,348.9204997260768,352.32329205381745,345.80694566518883,337.9315899066544,272.9985282039901,266.52000355300254,265.44339104492246,272.83431406124043,277.6416876852078,278.8574462026927,267.9377877398259,257.88682433853586,255.573592133165,259.4327470204073,267.4250601717446,269.8550659709771,362.9098455692413,366.2538630800645,368.4901243733569,370.03603684417607,366.26366569025225,361.08453828596635,353.05671109480306,367.6468139877455,375.5237014041218,378.4997738571264,378.5430891408936,373.8173324577917,365.12570518008044,371.31472607685595,372.05641607018754,368.5733648715346,356.7453311979352,368.7645361923005,372.0876006238473,371.555727332743,-26.93073521130222,-9.667314300652519,5.855692836103724,0.28563628,0.437951,0.38853347,0.31743178,0.5879009,1.0,0.48465398,0.0567027,0.4655564,0.35251465,0.63321364,0.32898313,0.56882364,1.0,0.5435962,0.5991804,0.0038490614,0.113029204,0.10184738,0.121665806,0.0013520111,0.000402926,0.004001761,0.9598957,0.0010021643,0.0046696328,0.028675903,/content/data/frame7.jpg,0
492.7075737847222,139.10880088806152,223.55745442708337,284.6245365142822,0.9998301267623901,483.3891757035383,492.3695333917452,503.417335903902,515.3969261113995,531.1762533113404,552.836931449232,577.5888701437698,603.0123152672832,629.970962317801,655.2823879134853,676.7804265224672,695.4537408161659,710.5915742702578,719.646009388158,724.2712707537457,727.4763626942822,728.2455057712299,504.9749111995725,521.8135380099029,542.2938021028868,563.5375090515023,584.1669662584698,629.9828717087651,648.8264597563503,668.2562952083681,687.7387355599606,705.7860841214133,610.0009494643452,612.8204825066441,615.1405947299155,617.9296112302397,595.0615549648219,606.314677412993,618.9845593323923,630.5818631794257,640.0637334643038,534.2976639671624,547.396345035069,563.074630722698,577.4139446021306,563.917693455356,548.5422930989472,641.3132423347365,652.8168589728523,667.7657708061804,681.9713534219495,671.1173991504083,656.6904443682399,577.7630831577446,596.4862540300263,611.4660692060611,621.0026005417745,631.4084156282003,646.0537092447104,662.0949463456783,648.926518998382,635.122720553668,623.3134499054072,612.1699243910057,596.1209716333276,583.8149572342644,611.2888330389956,621.348400396332,632.5261475965635,657.1927560137921,632.6104294403094,621.4622826750552,611.2283292613113,246.33275102119592,276.2528462668515,304.7501968088967,332.50129676995857,359.4392805182054,382.6848034033853,402.09041291480935,418.0768464594092,420.9529949141374,413.587128213546,393.0785258774475,369.4753344626127,342.65249518495204,313.5896114355786,283.56489677083846,253.38723295342618,222.30053652058803,263.0826376003939,254.25197688501893,251.516583180933,253.98235641676519,259.1750544564422,253.85477324894984,245.20430060096496,240.86576036757927,240.57603644021947,245.05264417705553,273.5160885812363,296.2945699402577,318.95066958341465,341.44168674566936,343.3304550787746,348.4845137611014,351.8576604407979,345.45885664442403,337.71441381670735,272.4411489886107,266.01534039375156,264.9998357873134,272.2982261180749,277.03830622731664,278.2746740518222,268.1543993374688,258.42569929063484,256.36992465193316,260.15906534010867,267.9609887924187,270.23692430048993,362.63437671350533,366.04386230409216,368.31430117018,369.9049072125842,366.1898694015186,361.0888227774319,352.9947120878362,367.54295943643893,375.4153722327031,378.35833542442987,378.3072777277838,373.49844887788277,364.79730533398396,370.8859356590263,371.7015762555671,368.25799112674974,356.6239615680938,368.6494741835694,371.9356314143947,371.3811831017331,-26.15957117774465,-9.46106064457916,6.074734137334515,0.25433,0.340638,0.34578636,0.30881155,0.5315315,0.0,0.45787776,0.006798549,0.47011378,0.33119056,0.7314393,0.27031368,0.5641143,1.0,0.5653593,0.5991804,0.009039843,0.121683806,0.23556206,0.13296574,0.0018114848,0.00045396824,0.004681597,0.9553774,0.0011499036,0.0029549815,0.033570636,/content/data/frame8.jpg,0
492.5992296006944,138.4857473373413,223.51421440972223,282.9267625808716,0.9998432397842407,484.6675171317344,493.40589542276746,504.20425319039134,516.1838356421541,532.0512542851209,553.7339850594417,578.4142371324508,603.6217511873557,630.4116076916708,655.5913370334249,676.9022524930515,695.4699688553897,710.6159967813876,719.7677106239737,724.6482078014733,728.0237367835553,728.7625308896788,504.7175368105909,521.4255543271125,541.7515897343155,562.8017073128566,583.130596066421,629.0242135555437,647.9653945072462,667.5072352227803,687.1727007108111,705.465160213516,609.4857523353455,612.2651545293758,614.5342731641857,617.2712596562757,594.8215352144505,606.1394448578446,618.8292474791186,630.4685531999055,640.021900838488,534.1277720405336,547.3107887341068,563.1326752542845,577.4729060259125,563.9364487587527,548.4028817583239,641.1506927536731,652.8252504557481,667.9471969479155,682.3225582818375,671.3310228945944,656.6913526470074,578.3230413496293,596.7121604898904,611.4799378945064,620.921155092034,631.2635643002992,646.0317160801471,662.2974294967722,649.1226187035506,635.1964469383156,623.384382225418,612.1950350602808,596.2224979231687,584.3010448148332,611.3660671145361,621.3472345788434,632.4461853028703,657.3121274908622,632.5812032243138,621.480208613886,611.2728375635634,245.22105542056764,275.07141932676234,303.4644922292242,331.05382198196634,357.75474919135,380.77777365033523,400.0995222025571,416.0605953629759,419.00508691598924,411.41623789250923,390.5117522791462,366.47544584136665,339.45035015422485,310.2709779641963,280.18697355859734,249.88857356415957,218.6738143029709,262.3096557149828,253.6744886280628,251.1642622257112,253.61267624181446,258.62087584636265,252.72960601594698,244.18485560663626,239.81257786545723,239.4742539566365,243.87909222473434,272.8914930613712,295.3975559164604,317.7967902932374,340.0208575345206,342.1184111306619,347.15294853868113,350.4291972565841,344.0537894236785,336.37725564995657,271.79743709674926,265.2488554235032,264.24767487112126,271.710501096971,276.53840361352457,277.7645836802303,267.2180084333797,257.2496304364513,255.14658263082686,258.82252244082053,267.0111408221753,269.34480377060095,361.0340131476066,364.49293674213874,366.7573807456757,368.3383167584043,364.6267202371421,359.4592087940802,351.1135754168502,366.36726151762014,374.75557367127766,377.77836023898897,377.7120452317092,372.49074517425936,363.23236474535304,369.6999498312824,370.5209243599153,367.04133929988643,354.7155710594347,367.5287353787181,370.89740418763313,370.30823875524345,-26.798942701191947,-9.400341326074875,6.177553755065593,0.35371467,0.4640568,0.35503986,0.32208732,0.5255697,0.0,0.4944019,0.123939,0.46590942,0.2882301,0.6508218,0.3687268,0.53782,1.0,0.647615,0.59966886,0.0015367204,0.1395643,0.27517098,0.106600255,0.0026048918,0.00092687685,0.0049740626,0.93855065,0.0013861251,0.0043614535,0.04719594,/content/data/frame9.jpg,0
